Year,Month,Carrier_ID,Carrier_Name,Airport (3 letter Code),Airport Name,Latitude,Longitude,Total Flights Arrival,Total Arrivals  >15 Delay (Minutes),Total Delays Due to Carrier Reasons,Total Delays Due to Weather,Total Delays Due to National Aviation Systems,Total Delays Due to security Breach,Total Delays Due to Late Aircraft,Total Cancelled Flights,Total Diverted Flights,Delay Due to Late Arrival (Minutes),Delays Due to Carriers Resons (Minutes),Delays Due to Weather (Minutes),Dealys Due to National Aviation Systems (Minutes),Dealys Due to Security Breach (Minutes),Delays Due to Late Aircraft (Minutes)
2024,7,AA,American Airlines Inc.,ORF,Norfolk International Airport,36.895341,-76.201,91,12,5,0,3,0,3,0,0,501,316,0,71,0,114
2024,1,AA,American Airlines Inc.,PBI,Palm Beach International Airport,26.683201,-80.095596,321,38,14,0,21,0,3,1,0,1871,547,0,1064,0,260
2024,2,AA,American Airlines Inc.,PDX,Portland International Airport,45.588699,-122.598,214,30,14,1,11,0,4,0,0,1282,471,63,465,0,283
2024,2,AA,American Airlines Inc.,PHL,Philadelphia International Airport,39.871899,-75.241096,1551,161,66,3,61,2,30,2,1,12126,6520,124,1903,42,3537
2024,9,AA,American Airlines Inc.,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,2419,228,94,8,99,0,27,8,0,16779,8773,1396,2829,8,3773
2024,9,AA,American Airlines Inc.,PIT,Pittsburgh International Airport,40.491501,-80.232903,162,30,12,1,14,0,3,1,0,1436,665,11,457,0,303
2024,2,AA,American Airlines Inc.,PSP,Termal Airport,-26.753611,-60.492222,108,11,7,0,3,0,1,2,1,372,297,4,54,0,17
2024,1,AA,American Airlines Inc.,PVD,Theodore Francis Green State Airport,41.725038,-71.425668,13,1,0,0,1,0,0,1,0,143,0,0,143,0,0
2024,9,AA,American Airlines Inc.,PWM,Portland International Jetport,43.646198,-70.309303,52,6,4,0,2,0,0,2,1,176,135,0,38,0,3
2024,2,AA,American Airlines Inc.,RDU,Raleigh Durham International Airport,35.877602,-78.787498,249,24,14,0,7,0,4,0,0,921,629,2,198,0,92
2024,9,AA,American Airlines Inc.,RIC,Richmond International Airport,37.505199,-77.319702,93,17,10,0,5,0,3,0,0,794,476,0,142,0,176
2024,10,AA,American Airlines Inc.,RNO,Reno Tahoe International Airport,39.4991,-119.767998,110,7,3,1,3,0,1,1,0,211,119,13,57,0,22
2024,12,AA,American Airlines Inc.,RSW,Southwest Florida International Airport,26.53619957,-81.75520325,378,53,23,0,23,0,7,1,0,2237,931,23,870,0,413
2024,9,AA,American Airlines Inc.,SAN,San Diego International Airport,32.73360062,-117.1900024,434,54,20,0,25,0,10,1,2,1987,834,0,772,0,381
2024,7,AA,American Airlines Inc.,SAT,San Antonio International Airport,29.533701,-98.469803,329,50,24,1,18,0,7,0,1,3112,1173,19,599,2,1319
2024,7,AA,American Airlines Inc.,SAV,Savissivik Heliport,76.018613,-65.117683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,7,AA,American Airlines Inc.,SEA,Seattleâ€“Tacoma International Airport,47.447943,-122.310276,337,34,14,0,11,0,9,0,0,1872,722,0,525,0,625
2024,7,AA,American Airlines Inc.,SFO,San Francisco International Airport,37.619806,-122.374821,443,37,13,1,19,0,4,2,0,1665,564,70,764,11,256
2024,8,AA,American Airlines Inc.,SJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,139,16,9,0,3,0,4,0,0,943,380,0,99,0,464
2024,1,AA,American Airlines Inc.,SJU,San Juan Nepomuceno Airstrip,26.34573,-107.44005,269,33,26,0,5,0,2,0,0,3519,2965,4,454,0,96
2024,10,AA,American Airlines Inc.,SLC,Salt Lake City International Airport,40.78886,-111.979866,223,29,12,0,14,0,3,0,0,1130,496,0,367,0,267
2024,6,AA,American Airlines Inc.,SMF,Finca La Frontera Airport,-22.12351,-63.29055,225,20,8,0,9,0,2,2,0,972,687,5,228,4,48
2024,11,AA,American Airlines Inc.,SNA,John Wayne Airport,33.672,-117.8677,282,28,8,0,16,0,3,0,0,763,228,6,443,0,86
2024,3,AA,American Airlines Inc.,SRQ,Sarasota Bradenton International Airport,27.394631,-82.554359,58,2,1,0,1,0,0,0,0,273,64,0,209,0,0
2024,5,AA,American Airlines Inc.,STL,St. Louis Lambert International Airport,38.748697,-90.370003,238,21,9,1,7,0,4,0,0,891,304,103,276,0,208
2024,1,AA,American Airlines Inc.,STT,Santo Tomas Airport,14.6448,-92.205,195,18,9,0,9,0,1,0,0,801,438,0,280,0,83
2024,6,AA,American Airlines Inc.,STX,Santa Elena Airstrip,29.6391,-101.8959,70,5,2,0,3,0,0,0,0,163,70,0,89,0,4
2024,4,AA,American Airlines Inc.,TPA,Tampa International Airport,27.9755,-82.533203,591,55,25,0,24,0,6,1,0,3641,2161,13,1036,0,431
2024,2,AA,American Airlines Inc.,TUL,Tulsa International Airport,36.19839859,-95.88809967,136,13,5,1,1,0,6,1,0,930,293,253,50,0,334
2024,3,AA,American Airlines Inc.,TUS,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,182,21,14,0,5,0,2,1,0,1066,595,0,233,0,238
2024,11,AS,Alaska Airlines Inc.,ABQ,Albuquerque International Sunport,35.039976,-106.608925,31,4,3,0,0,0,1,1,0,177,144,0,2,0,31
2024,10,AS,Alaska Airlines Inc.,ADK,Andakombe Airport,-7.137222222,145.7447222,9,8,0,1,4,0,3,1,0,399,16,47,161,0,175
2024,5,AS,Alaska Airlines Inc.,ADQ,Kodiak Airport,57.75,-152.4940033,43,5,4,0,1,0,0,3,0,182,125,0,57,0,0
2024,9,AS,Alaska Airlines Inc.,ANC,Ted Stevens Anchorage International Airport,61.179004,-149.992561,715,106,20,4,32,17,33,16,0,4582,941,301,986,553,1801
2024,5,AS,Alaska Airlines Inc.,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,31,2,0,0,2,0,0,0,0,52,0,0,52,0,0
2024,1,AS,Alaska Airlines Inc.,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,42,6,2,0,3,0,1,0,0,389,76,35,118,0,160
2024,4,AS,Alaska Airlines Inc.,BET,Bethel Airport,60.77980042,-161.8379974,47,5,2,0,1,0,2,0,0,168,63,0,21,0,84
2024,6,AS,Alaska Airlines Inc.,BNA,Nashville International Airport,36.131687,-86.668823,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,AS,Alaska Airlines Inc.,BOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,61,1,0,1,0,0,0,0,0,36,0,36,0,0,0
2024,7,AS,Alaska Airlines Inc.,BOS,Lobos Airport,-35.210784,-59.137149,60,7,0,0,7,0,0,1,0,217,0,22,195,0,0
2024,6,AS,Alaska Airlines Inc.,BRW,Wiley Post Will Rogers Memorial Airport,71.285402,-156.766008,30,5,2,0,3,0,0,0,0,285,197,0,88,0,0
2024,4,AS,Alaska Airlines Inc.,BUR,Hollywood Burbank Airport,34.197703,-118.356378,61,2,1,0,1,0,0,0,0,57,17,0,40,0,0
2024,11,AS,Alaska Airlines Inc.,BWI,Banyuwangi International Airport,-8.31015,114.3401,31,3,2,0,1,0,0,1,0,139,122,0,17,0,0
2024,12,AS,Alaska Airlines Inc.,CDB,Carlos DÃ­az Becerril Airport,19.2371,-101.67952,18,9,1,1,3,1,3,1,1,405,37,39,126,36,167
2024,3,AS,Alaska Airlines Inc.,CDV,Campo David Airport,17.637752,-93.408717,60,15,2,2,5,0,6,5,3,542,38,154,135,0,215
2024,9,AS,Alaska Airlines Inc.,CHS,Charleston International Airport,32.898602,-80.040497,27,2,1,0,2,0,0,0,0,53,18,0,35,0,0
2024,1,AS,Alaska Airlines Inc.,CMH,John Glenn Columbus International Airport,39.998001,-82.891899,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,4,AS,Alaska Airlines Inc.,DAL,Dallas Love Field,32.847099,-96.851799,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,5,AS,Alaska Airlines Inc.,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,62,4,2,0,2,0,0,2,0,207,149,0,58,0,0
2024,9,AS,Alaska Airlines Inc.,DEN,Denver International Airport,39.86169815,-104.6729965,115,13,2,0,9,0,2,0,0,526,159,12,298,0,57
2024,1,AS,Alaska Airlines Inc.,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,110,9,2,0,6,0,0,0,0,449,122,18,309,0,0
2024,11,AS,Alaska Airlines Inc.,DTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,26,3,2,0,1,0,0,0,0,99,65,0,18,0,16
2024,9,AS,Alaska Airlines Inc.,EWR,Newark Liberty International Airport,40.692501,-74.168701,79,2,0,0,1,0,1,4,0,45,0,0,20,0,25
2024,4,AS,Alaska Airlines Inc.,FAI,Fairbanks International Airport,64.815102,-147.856003,62,10,2,1,6,0,2,0,0,290,70,39,134,0,47
2024,2,AS,Alaska Airlines Inc.,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,145,11,7,0,4,0,0,0,1,479,373,0,106,0,0
2024,9,AS,Alaska Airlines Inc.,GEG,Spokane International Airport,47.6199,-117.533997,106,11,5,1,5,0,1,0,0,418,255,18,132,0,13
2024,2,AS,Alaska Airlines Inc.,HNL,"Helipuerto ""El Encinal""",18.034834,-96.156461,150,16,5,1,10,0,0,0,0,892,422,120,350,0,0
2024,2,AS,Alaska Airlines Inc.,IAD,Washington Dulles International Airport,38.9445,-77.455803,31,4,1,0,3,0,0,1,0,96,13,8,75,0,0
2024,3,AS,Alaska Airlines Inc.,IAH,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,31,1,0,0,0,0,1,0,0,24,0,0,0,0,24
2024,1,AS,Alaska Airlines Inc.,IND,Indianapolis International Airport,39.7173,-86.294403,24,2,2,0,0,0,0,0,0,98,88,0,10,0,0
2024,2,AS,Alaska Airlines Inc.,JFK,John F Kennedy International Airport,40.639447,-73.779317,55,4,0,0,3,0,1,2,0,143,0,0,122,0,21
2024,3,AS,Alaska Airlines Inc.,JNU,Juneau International Airport,58.355,-134.576004,244,28,5,8,12,0,3,9,6,1066,142,379,403,0,142
2024,11,AS,Alaska Airlines Inc.,KOA,Ellison Onizuka Kona International Airport at Keahole,19.738783,-156.045603,151,14,4,1,8,0,2,0,0,831,212,29,361,0,229
2024,5,AS,Alaska Airlines Inc.,KTN,Ketchikan International Airport,55.35559845,-131.7140045,120,16,4,3,5,0,5,4,7,559,181,81,151,0,146
2024,7,AS,Alaska Airlines Inc.,LAS,Harry Reid International Airport,36.083361,-115.151817,283,14,9,1,4,0,0,0,0,662,442,37,183,0,0
2024,9,AS,Alaska Airlines Inc.,LAX,Los Angeles International Airport,33.942501,-118.407997,500,21,9,2,7,0,3,4,0,1016,506,113,259,0,138
2024,2,AS,Alaska Airlines Inc.,LIH,Lismore Helibase,-28.801211,153.288242,50,0,0,0,0,0,0,18,0,0,0,0,0,0,0
2024,10,AS,Alaska Airlines Inc.,MCI,Kansas City International Airport,39.2976,-94.713898,31,5,1,0,4,0,0,0,0,117,13,0,104,0,0
2024,12,AS,Alaska Airlines Inc.,MCO,Los Menucos Airport,-40.817699,-68.074699,130,8,4,0,3,0,1,1,0,327,149,0,76,0,102
2024,4,AS,Alaska Airlines Inc.,MKE,General Mitchell International Airport,42.947201,-87.896599,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,AS,Alaska Airlines Inc.,MSP,Marcos Paz Airfield,-34.7975,-58.8969,31,1,0,0,1,0,0,1,0,18,0,0,18,0,0
2024,10,AS,Alaska Airlines Inc.,MSY,Mirsey Airstrip,-4.0621,142.6609,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,AS,Alaska Airlines Inc.,OAK,San Francisco Bay Oakland International Airport,37.720085,-122.221184,32,3,1,0,1,0,1,0,0,123,76,0,32,0,15
2024,2,AS,Alaska Airlines Inc.,OGG,Kahului International Airport,20.896263,-156.431837,214,23,6,0,17,0,0,0,1,1134,675,0,459,0,0
2024,7,AS,Alaska Airlines Inc.,OMA,Eppley Airfield,41.3032,-95.894096,31,3,1,0,2,0,0,0,2,106,49,0,57,0,0
2024,1,AS,Alaska Airlines Inc.,OME,Nome Airport,64.5121994,-165.4450073,30,5,2,1,2,0,1,2,0,424,268,58,59,0,39
2024,11,AS,Alaska Airlines Inc.,ONT,Ontario International Airport,34.056,-117.600998,108,1,0,0,1,0,0,0,0,16,0,6,10,0,0
2024,2,AS,Alaska Airlines Inc.,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,144,11,2,1,8,0,0,0,0,322,77,56,189,0,0
2024,8,AS,Alaska Airlines Inc.,OTZ,Ralph Wien Memorial Airport,66.88469696,-162.598999,30,8,5,0,3,0,0,1,0,229,171,0,58,0,0
2024,6,AS,Alaska Airlines Inc.,PDX,Portland International Airport,45.588699,-122.598,733,38,12,1,19,2,5,7,0,1860,761,62,530,274,233
2024,10,AS,Alaska Airlines Inc.,PHL,Philadelphia International Airport,39.871899,-75.241096,31,3,1,0,2,0,0,1,0,68,8,0,60,0,0
2024,10,AS,Alaska Airlines Inc.,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,275,9,4,2,3,0,0,0,1,653,139,368,146,0,0
2024,5,AS,Alaska Airlines Inc.,PIT,Pittsburgh International Airport,40.491501,-80.232903,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,3,AS,Alaska Airlines Inc.,PSG,Petersburg James A Johnson Airport,56.80170059,-132.9450073,60,15,1,4,3,0,7,4,2,552,24,145,110,0,273
2024,12,AS,Alaska Airlines Inc.,PSP,Termal Airport,-26.753611,-60.492222,214,4,2,0,1,0,1,3,1,163,75,25,27,0,36
2024,5,AS,Alaska Airlines Inc.,RDU,Raleigh Durham International Airport,35.877602,-78.787498,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,12,AS,Alaska Airlines Inc.,RSW,Southwest Florida International Airport,26.53619957,-81.75520325,35,1,0,0,0,0,1,0,0,64,0,0,0,0,64
2024,4,AS,Alaska Airlines Inc.,SAN,San Diego International Airport,32.73360062,-117.1900024,394,17,7,1,5,0,4,3,0,1061,278,313,202,0,268
2024,2,AS,Alaska Airlines Inc.,SAT,San Antonio International Airport,29.533701,-98.469803,31,3,1,0,2,0,1,0,0,81,22,0,38,0,21
2024,4,AS,Alaska Airlines Inc.,SCC,Deadhorse Airport,70.19470215,-148.4649963,43,16,2,8,5,0,2,2,0,501,113,215,138,0,35
2024,10,AS,Alaska Airlines Inc.,SEA,Seattleâ€“Tacoma International Airport,47.447943,-122.310276,3812,235,64,10,109,1,49,47,6,11162,4013,669,3119,28,3333
2024,1,AS,Alaska Airlines Inc.,SFO,San Francisco International Airport,37.619806,-122.374821,213,10,4,2,3,0,2,6,0,925,242,388,161,0,134
2024,9,AS,Alaska Airlines Inc.,SIT,Loma Bonita de Puerta Azul Airport,21.839676,-105.172792,31,6,2,0,1,0,3,0,0,171,62,0,18,0,91
2024,12,AS,Alaska Airlines Inc.,SJC,Norman Y. Mineta San Jose International Airport,37.362452,-121.929188,142,8,2,0,1,0,5,3,0,588,82,0,68,0,438
2024,3,AS,Alaska Airlines Inc.,SLC,Salt Lake City International Airport,40.78886,-111.979866,15,1,0,0,1,0,0,0,0,32,0,0,18,0,14
2024,2,AS,Alaska Airlines Inc.,SMF,Finca La Frontera Airport,-22.12351,-63.29055,19,1,0,1,0,0,0,0,0,60,0,51,9,0,0
2024,8,AS,Alaska Airlines Inc.,SNA,John Wayne Airport,33.672,-117.8677,88,3,1,0,1,0,0,0,1,161,92,11,37,0,21
2024,2,AS,Alaska Airlines Inc.,STL,St. Louis Lambert International Airport,38.748697,-90.370003,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,11,AS,Alaska Airlines Inc.,TPA,Tampa International Airport,27.9755,-82.533203,86,3,3,0,0,0,0,0,0,114,108,0,6,0,0
2024,3,AS,Alaska Airlines Inc.,TUS,Tucson International Airport / Morris Air National Guard Base,32.115004,-110.938053,31,1,1,0,0,0,0,0,0,39,39,0,0,0,0
2024,8,AS,Alaska Airlines Inc.,WRG,Wrangell Airport,56.48429871,-132.3699951,60,11,0,1,3,0,7,5,1,355,15,16,75,0,249
2024,8,AS,Alaska Airlines Inc.,YAK,Yack Airport,22.324155,-98.164632,60,9,1,0,6,0,3,5,6,373,32,0,150,0,191
2024,5,B6,JetBlue Airways,ABQ,Albuquerque International Sunport,35.039976,-106.608925,11,2,1,1,0,0,0,0,0,249,69,119,61,0,0
2024,2,B6,JetBlue Airways,ACK,Nantucket Memorial Airport,41.25310135,-70.06020355,12,4,2,0,0,0,2,1,0,222,147,0,0,0,75
2024,6,B6,JetBlue Airways,ALB,Albany International Airport,42.74829865,-73.80169678,20,5,3,1,1,0,0,0,0,414,325,57,32,0,0
2024,8,B6,JetBlue Airways,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,104,23,12,0,6,0,5,1,0,1781,793,0,256,0,732
2024,8,B6,JetBlue Airways,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,122,23,10,2,9,0,2,1,0,1572,548,432,360,0,232
2024,1,B6,JetBlue Airways,BDL,Bradley International Airport,41.93851,-72.688066,182,41,15,0,15,0,12,2,1,2203,798,0,643,0,762
2024,6,B6,JetBlue Airways,BNA,Nashville International Airport,36.131687,-86.668823,39,4,2,1,1,0,0,1,0,341,60,200,70,0,11
2024,9,B6,JetBlue Airways,BOS,Lobos Airport,-35.210784,-59.137149,1588,324,97,2,131,2,91,27,6,20745,6844,226,4397,166,9112
2024,1,B6,JetBlue Airways,BTV,Burlington International Airport,44.471901,-73.153297,12,3,2,0,0,0,1,0,0,399,175,7,4,0,213
2024,1,B6,JetBlue Airways,BUF,Buffalo Niagara International Airport,42.940498,-78.732201,63,16,8,1,3,0,4,1,0,1693,704,536,92,0,361
2024,11,B6,JetBlue Airways,BZN,Bozeman Yellowstone International Airport,45.7775,-111.153,12,1,0,0,0,0,1,0,0,144,2,0,53,0,89
2024,2,B6,JetBlue Airways,CHS,Charleston International Airport,32.898602,-80.040497,77,19,8,1,6,0,3,1,0,1172,592,104,300,0,176
2024,1,B6,JetBlue Airways,CLE,Lomas del Espinillo Airport,-32.08806,-64.16972,45,5,1,1,1,0,2,0,0,341,42,104,90,0,105
2024,12,B6,JetBlue Airways,CLT,Charlotte Douglas International Airport,35.2140007,-80.94309998,18,5,3,1,1,0,0,0,0,644,338,183,123,0,0
2024,12,B6,JetBlue Airways,DCA,Ronald Reagan Washington National Airport,38.8521,-77.037697,247,44,21,2,8,1,12,0,0,3216,1378,276,414,44,1104
2024,4,B6,JetBlue Airways,DEN,Denver International Airport,39.86169815,-104.6729965,47,5,1,0,3,0,1,0,0,159,26,15,63,0,55
2024,11,B6,JetBlue Airways,DFW,Dallas Fort Worth International Airport,32.896801,-97.038002,30,10,5,1,3,0,1,0,0,1109,326,474,273,0,36
2024,11,B6,JetBlue Airways,DTW,Detroit Metropolitan Wayne County Airport,42.21377,-83.353786,34,4,2,1,1,0,0,1,0,347,129,151,61,0,6
2024,10,B6,JetBlue Airways,EWR,Newark Liberty International Airport,40.692501,-74.168701,670,140,56,0,42,1,41,13,0,8136,3312,0,1784,53,2987
2024,9,B6,JetBlue Airways,FLL,Fort Lauderdale Hollywood International Airport,26.072599,-80.152702,1153,266,97,3,127,2,37,11,1,13747,6214,351,4509,53,2620
2024,2,B6,JetBlue Airways,HDN,Yampa Valley Airport,40.481201,-107.218002,10,3,2,0,1,0,0,0,0,77,65,0,12,0,0
2024,4,B6,JetBlue Airways,HPN,Argentine Naval Prefecture Principal Official Ballestra Heliport,-34.5772,-58.3838,214,39,15,0,16,0,8,2,1,2852,1329,0,791,0,732
2024,10,B6,JetBlue Airways,IAH,George Bush Intercontinental Houston Airport,29.9843998,-95.34140015,33,7,3,0,4,0,0,0,0,774,393,35,346,0,0
2024,4,B6,JetBlue Airways,JAX,Jacksonville International Airport,30.492469,-81.687813,91,22,13,0,5,0,4,1,0,1395,815,0,269,0,311
2024,6,B6,JetBlue Airways,JFK,John F Kennedy International Airport,40.639447,-73.779317,1278,249,79,0,103,2,66,19,1,15288,4985,0,3480,42,6781
2024,9,B6,JetBlue Airways,LAS,Harry Reid International Airport,36.083361,-115.151817,129,21,6,1,10,0,4,1,0,1681,1076,60,390,0,155
2024,10,B6,JetBlue Airways,LAX,Los Angeles International Airport,33.942501,-118.407997,505,74,25,3,36,0,10,5,1,4719,2728,280,1064,0,647
2024,12,B6,JetBlue Airways,LGA,LaGuardia Airport,40.777199,-73.872597,81,17,6,0,3,0,8,0,0,1544,294,0,190,0,1060
2024,5,B6,JetBlue Airways,MCO,Los Menucos Airport,-40.817699,-68.074699,954,204,87,2,79,0,36,8,3,12904,6226,118,2954,0,3606
2024,1,B6,JetBlue Airways,MSP,Marcos Paz Airfield,-34.7975,-58.8969,20,2,0,2,0,0,0,1,0,457,0,353,104,0,0
2024,4,B6,JetBlue Airways,MSY,Mirsey Airstrip,-4.0621,142.6609,49,13,6,0,4,0,3,0,0,897,407,29,159,0,302
2024,5,B6,JetBlue Airways,MTJ,Montrose Regional Airport,38.5098,-107.893997,6,1,0,1,0,0,0,0,0,98,0,96,2,0,0
2024,9,B6,JetBlue Airways,ORD,Chicago O'Hare International Airport,41.9786,-87.9048,57,12,5,0,5,0,2,0,0,1013,438,196,251,0,128
2024,1,B6,JetBlue Airways,PBI,Palm Beach International Airport,26.683201,-80.095596,366,88,24,2,47,0,14,4,0,5666,2112,278,1863,0,1413
2024,8,B6,JetBlue Airways,PDX,Portland International Airport,45.588699,-122.598,13,2,2,0,0,0,0,2,0,397,381,0,0,0,16
2024,2,B6,JetBlue Airways,PHL,Philadelphia International Airport,39.871899,-75.241096,142,28,13,0,11,0,4,0,0,1705,565,0,308,0,832
2024,6,B6,JetBlue Airways,PHX,Phoenix Sky Harbor International Airport,33.435302,-112.005905,60,13,3,2,5,0,3,0,0,848,266,129,278,0,175
2024,8,B6,JetBlue Airways,PIT,Pittsburgh International Airport,40.491501,-80.232903,52,9,4,0,2,0,3,1,0,308,188,0,72,0,48
2024,5,B6,JetBlue Airways,PSP,Termal Airport,-26.753611,-60.492222,5,1,1,0,0,0,0,1,0,49,37,0,12,0,0
2024,4,B6,JetBlue Airways,PVD,Theodore Francis Green State Airport,41.725038,-71.425668,82,11,2,0,4,0,5,0,0,697,301,0,157,0,239
2024,2,B6,JetBlue Airways,RDU,Raleigh Durham International Airport,35.877602,-78.787498,136,30,16,0,7,0,6,1,0,1453,874,63,271,0,245
2024,6,B6,JetBlue Airways,RIC,Richmond International Airport,37.505199,-77.319702,118,23,11,0,7,0,5,0,0,1051,599,0,255,4,193
2024,12,B6,JetBlue Airways,RNO,Reno Tahoe International Airport,39.4991,-119.767998,21,2,1,0,1,0,0,0,1,180,165,0,15,0,0
2024,6,B6,JetBlue Airways,ROC,Frederick Douglass Greater Rochester International Airport,43.1189,-77.672401,32,10,6,0,2,0,2,0,0,1097,704,0,122,0,271
2024,11,B6,JetBlue Airways,RSW,Southwest Florida International Airport,26.53619957,-81.75520325,367,60,20,2,27,1,11,4,1,3777,1529,558,1080,29,581
2024,6,B6,JetBlue Airways,SAN,San Diego International Airport,32.73360062,-117.1900024,85,19,7,5,6,0,1,1,0,1383,406,472,373,0,132
2024,4,B6,JetBlue Airways,SAV,Savissivik Heliport,76.018613,-65.117683,45,11,7,2,1,0,1,0,0,936,435,239,160,0,102
2024,6,B6,JetBlue Airways,SEA,Seattleâ€“Tacoma International Airport,47.447943,-122.310276,37,7,3,0,3,0,0,1,0,521,263,64,194,0,0
2024,8,B6,JetBlue Airways,SFO,San Francisco International Airport,37.619806,-122.374821,167,25,10,2,11,0,2,1,0,2197,1221,410,387,0,179
2024,7,B6,JetBlue Airways,SJU,San Juan Nepomuceno Airstrip,26.34573,-107.44005,708,167,79,4,62,0,22,11,1,10122,4694,478,2759,0,2191
2024,3,B6,JetBlue Airways,SLC,Salt Lake City International Airport,40.78886,-111.979866,84,18,5,0,7,0,5,0,0,833,393,9,226,0,205
2024,3,B6,JetBlue Airways,SMF,Finca La Frontera Airport,-22.12351,-63.29055,13,4,0,0,2,0,2,0,0,207,0,15,118,0,74
2024,3,B6,JetBlue Airways,SRQ,Sarasota Bradenton International Airport,27.394631,-82.554359,53,10,3,1,5,0,1,1,0,866,290,295,209,0,72
2024,6,B6,JetBlue Airways,STT,Santo Tomas Airport,14.6448,-92.205,44,6,3,0,1,0,1,3,0,478,219,0,85,0,174
2024,2,B6,JetBlue Airways,SYR,Syracuse Hancock International Airport,43.11119843,-76.10630035,43,6,2,0,1,0,2,0,1,454,110,11,80,0,253
2024,5,B6,JetBlue Airways,TPA,Tampa International Airport,27.9755,-82.533203,378,74,23,1,35,0,15,1,1,3934,1389,235,1337,0,973
2024,3,DL,Delta Air Lines Inc.,ABQ,Albuquerque International Sunport,35.039976,-106.608925,41,4,3,0,1,0,0,1,0,850,835,0,15,0,0
2024,9,DL,Delta Air Lines Inc.,ALB,Albany International Airport,42.74829865,-73.80169678,32,5,2,0,3,0,0,0,0,327,146,0,181,0,0
2024,11,DL,Delta Air Lines Inc.,ANC,Ted Stevens Anchorage International Airport,61.179004,-149.992561,158,31,8,1,17,0,5,2,0,1234,282,55,638,0,259
2024,12,DL,Delta Air Lines Inc.,ATL,Hartsfield Jackson Atlanta International Airport,33.6367,-84.428101,12420,1286,414,15,650,7,199,74,6,72853,38827,2024,20028,364,11610
2024,1,DL,Delta Air Lines Inc.,AUS,Austin Bergstrom International Airport,30.197535,-97.662015,406,98,29,0,62,0,7,1,1,5917,3385,45,2102,0,385
2024,3,DL,Delta Air Lines Inc.,BDL,Bradley International Airport,41.93851,-72.688066,111,21,8,1,11,0,1,0,0,1371,443,631,278,0,19
2024,10,DL,Delta Air Lines Inc.,BHM,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,78,7,5,0,2,0,0,0,0,243,197,0,46,0,0
2024,2,DL,Delta Air Lines Inc.,BIL,Billings Logan International Airport,45.807701,-108.542999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2024,6,DL,Delta Air Lines Inc.,BNA,Nashville International Airport,36.131687,-86.668823,408,58,20,1,32,0,6,7,0,2407,972,40,1013,0,382
2024,8,DL,Delta Air Lines Inc.,BOI,Boise Air Terminal/Gowen Field,43.5644,-116.223,127,14,7,0,5,0,1,2,1,688,438,28,207,0,15
2024,10,DL,Delta Air Lines Inc.,BOS,Lobos Airport,-35.210784,-59.137149,763,124,40,5,55,0,24,21,1,6274,2431,340,1975,0,1528
2024,12,DL,Delta Air Lines Inc.,BUF,Buffalo Niagara International Airport,42.940498,-78.732201,48,3,1,0,1,0,1,0,0,143,28,0,19,0,96
2024,11,DL,Delta Air Lines Inc.,BWI,Banyuwangi International Airport,-8.31015,114.3401,287,32,12,1,17,0,2,4,0,1101,597,53,366,0,85
